Fund Name:,SPDR® MSCI Emerging Markets UCITS ETF,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
ISIN:,IE00B469F816,,,,,,,,
Ticker Symbol:,SPYM GY,,,,,,,,
Holdings As Of:,27-Aug-2020,,,,,,,,
,,,,,,,,,
ISIN,SEDOL,Security Name,Currency,Number of Shares,Percent Of Fund,Trade Country Name,Local Price,Sector Classification,Industry Classification
CNE100001YQ9,BWVFT00,Huatai Securities Co. Ltd. Class H,HKD,107400,0.044851,China,13.740,Financials,Capital Markets
RU0009046510,B0561N2,Severstal PAO,USD,14974,0.044797,Russia,12.701,Materials,Metals & Mining
MX01AC100006,2823885,Arca Continental SAB de CV,MXN,39804,0.044582,Mexico,104.830,Consumer Staples,Beverages
HK0836012952,6711566,China Resources Power Holdings Co. Ltd.,HKD,154333,0.044281,China,9.440,Utilities,Independent Power And Renewable Electricity Producers
BRBPACUNT006,BZBZVC7,Banco BTG Pactual S.A. Units Cons of 1 Sh + 2 Pfd Shs -A-,BRL,12712,0.044261,Brazil,82.780,Financials,Capital Markets
PHY9297P1004,6919519,Universal Robina Corp.,PHP,65520,0.044046,Philippines,138.800,Consumer Staples,Food Products
KR7000210005,6249584,Daelim Industrial Co. Ltd,KRW,2816,0.043995,South Korea,78600.000,Industrials,Construction & Engineering
HK0656038673,B1Z7FX0,Fosun International Limited,HKD,166156,0.043986,China,8.710,Industrials,Industrial Conglomerates
CNE100002359,BZ169C6,China International Capital Corp. Ltd. Class H,HKD,78400,0.043845,China,18.400,Financials,Capital Markets
PLDINPL00011,BD0YVN2,Dino Polska S.A.,PLN,3003,0.043657,Poland,231.000,Consumer Staples,Food & Staples Retailing
COC04PA00016,B2473N4,Ecopetrol SA,COP,326637,0.043497,Colombia,2160.000,Energy,Oil Gas & Consumable Fuels
INE205A01025,6136040,Vedanta Limited,INR,106611,0.043463,India,127.750,Materials,Metals & Mining
KR7028300002,6517407,HLB Co. Ltd.,KRW,2472,0.043191,South Korea,87900.000,Consumer Discretionary,Leisure Products
TW0003481008,B0CC0M5,Innolux Corp.,TWD,585205,0.043116,Taiwan,9.180,Information Technology,Electronic Equipment Instruments & Components
BRHYPEACNOR0,B2QY968,Hypera S.A.,BRL,31415,0.042904,Brazil,32.470,Health Care,Pharmaceuticals
US46267X1081,BYWT1W1,iQIYI Inc. Sponsored ADR Class A,USD,9271,0.042825,China,19.610,Communication Services,Entertainment
RU000A0JPNM1,B39RRN4,Inter RAO UES PJSC,USD,2586635,0.042778,Russia,0.070,Utilities,Electric Utilities
MXP001661018,2639349,Grupo Aeroportuario del Sureste SA de CV Class B,MXN,15964,0.042694,Mexico,250.310,Industrials,Transportation Infrastructure
CNE100000338,6718255,Great Wall Motor Co. Ltd. Class H,HKD,176500,0.042433,China,7.910,Consumer Discretionary,Automobiles
CNE100001SL2,BTFRHX0,Foshan Haitian Flavouring & Food Co. Ltd. Class A,CNY,6716,0.042084,China,183.020,Consumer Staples,Food Products
ID1000125107,B7311V6,PT Kalbe Farma Tbk,IDR,1620200,0.042043,Indonesia,1615.000,Health Care,Pharmaceuticals
ZAE000265971,BHZSKR4,Multichoice Group Ltd,ZAR,29210,0.041953,South Africa,103.700,Communication Services,Media
TW0006488000,BS7JP33,GlobalWafers Co. Ltd.,TWD,13000,0.041630,Taiwan,399.000,Information Technology,Semiconductors & Semiconductor Equipment
MXP554091415,2448200,Industrias Penoles SAB de CV,MXN,10905,0.041614,Mexico,357.160,Materials,Metals & Mining
BRBRDTACNOR1,2683777,Petrobras Distribuidora SA,BRL,47061,0.041607,Brazil,21.020,Consumer Discretionary,Specialty Retail
US67011E2046,B0RTNX3,Novolipetsk Steel Sponsored GDR RegS,USD,8382,0.041581,Russia,21.060,Materials,Metals & Mining
US0900401060,BFNLRN6,Bilibili Inc. Sponsored ADR Class Z,USD,3900,0.041468,China,45.140,Communication Services,Entertainment
BMG0171W1055,BPYM749,Alibaba Pictures Group Limited,HKD,1215721,0.041384,China,1.120,Communication Services,Entertainment
CNE100001T80,BSBMM04,CGN Power Co. Ltd. Class H,HKD,786000,0.041329,China,1.730,Utilities,Independent Power And Renewable Electricity Producers
CNE100001RQ3,BD5CJX7,Muyuan Foods Co. Ltd. Class A,CNY,13600,0.041255,China,88.600,Consumer Staples,Food Products
KYG814771047,2579230,SINA Corp.,USD,4276,0.040803,China,40.510,Communication Services,Interactive Media & Services
KYG2140A1076,B8Z00N3,CIFI Holdings (Group) Co. Ltd.,HKD,204545,0.040783,China,6.560,Real Estate,Real Estate Management & Development
KR7000100008,6988337,Yuhan Corporation,KRW,3045,0.040734,South Korea,67300.000,Health Care,Pharmaceuticals
MYL6888OO001,B2QZGV5,Axiata Group Bhd.,MYR,229140,0.040489,Malaysia,3.130,Communication Services,Wireless Telecommunication Services
INE123W01016,BZ60N32,SBI Life Insurance Co. Ltd.,INR,15066,0.040485,India,842.050,Financials,Insurance
CNE1000003K3,6000305,Jiangxi Copper Company Limited Class H,HKD,144000,0.040484,China,9.250,Materials,Metals & Mining
CNE000001G87,BP3R2M8,China Yangtze Power Co. Ltd. Class A,CNY,63200,0.040399,China,18.670,Utilities,Independent Power And Renewable Electricity Producers
ID1000057003,6283979,PT Indofood Sukses Makmur Tbk,IDR,326300,0.040239,Indonesia,7675.000,Consumer Staples,Food Products
INE522F01014,B4Z9XF5,Coal India Ltd.,INR,89443,0.040117,India,140.550,Energy,Oil Gas & Consumable Fuels
ZAE000117321,6100089,Bidvest Group Limited,ZAR,20238,0.039897,South Africa,142.340,Industrials,Industrial Conglomerates
US2044481040,2210476,Compania de Minas Buenaventura SAA Sponsored ADR,USD,12717,0.039811,Peru,13.290,Materials,Metals & Mining
US98887Q1040,BD9GVY0,Zai Lab Ltd. Sponsored ADR,USD,2100,0.039796,China,80.450,Health Care,Biotechnology
LU0383812293,BF52QF2,Reinet Investments S.C.A.,ZAR,8698,0.039754,South Africa,330.000,Financials,Capital Markets
TH0264010R10,B013SV4,Bangkok Dusit Medical Services Public Co. Ltd. NVDR,THB,260668,0.039715,Thailand,20.200,Health Care,Health Care Providers & Services
PHY0001Z1040,6068411,Aboitiz Equity Ventures Inc.,PHP,173490,0.039492,Philippines,47.000,Industrials,Industrial Conglomerates
KR7035250000,6683449,Kangwon Land Inc.,KRW,9647,0.039310,South Korea,20500.000,Consumer Discretionary,Hotels Restaurants & Leisure
KR7086280005,B0V3XR5,HYUNDAI GLOVIS Co. Ltd.,KRW,1515,0.039148,South Korea,130000.000,Industrials,Air Freight & Logistics
ZAE000004875,6628008,Nedbank Group Limited,ZAR,26623,0.039063,South Africa,105.940,Financials,Banks
KR7010950004,6406055,S-Oil Corporation,KRW,3416,0.038975,South Korea,57400.000,Energy,Oil Gas & Consumable Fuels
CNE1000007Z2,B297KM7,China Railway Group Limited Class H,HKD,317000,0.038925,China,4.040,Industrials,Construction & Engineering
ZAE000035861,6440859,Capitec Bank Holdings Limited,ZAR,3121,0.038903,South Africa,900.000,Financials,Banks
RU0007252813,B1FY8D2,ALROSA PJSC,USD,185190,0.038832,Russia,0.890,Materials,Metals & Mining
INE361B01024,6602518,Divi's Laboratories Limited,INR,3717,0.038781,India,3269.450,Health Care,Life Sciences Tools & Services
TRAKCHOL91Q8,B03MVJ8,Koc Holding A.S.,TRY,76516,0.038696,Turkey,15.820,Industrials,Industrial Conglomerates
TH6999010R15,BDCR9C4,Bangkok Expressway and Metro Public Company Limited NVDR,THB,551200,0.038664,Thailand,9.300,Industrials,Transportation Infrastructure
ID1000106800,6795236,PT Semen Indonesia (Persero) Tbk,IDR,225100,0.038610,Indonesia,10675.000,Materials,Construction Materials
CNE100000HD4,B4Q2TX3,China Longyuan Power Group Corp. Ltd. Class H,HKD,260000,0.038564,China,4.880,Utilities,Independent Power And Renewable Electricity Producers
TW0002823002,6199816,China Life Insurance Co. Ltd. (Taiwan),TWD,233555,0.038520,Taiwan,20.550,Financials,Insurance
CNE100000BG0,B2R2ZC9,CRRC Corporation Limited Class H,HKD,357550,0.038362,China,3.530,Industrials,Machinery
KR7016360000,6408448,Samsung Securities Co. Ltd.,KRW,6337,0.038292,South Korea,30400.000,Financials,Capital Markets
COE15PA00026,2205706,Interconexion Electrica SA ESP,COP,28259,0.038259,Colombia,21960.000,Utilities,Electric Utilities
KR7024110009,6462972,Industrial Bank Of Korea,KRW,23221,0.037941,South Korea,8220.000,Financials,Banks
TH3545010R19,B9L4K92,Energy Absolute Public Co. Ltd. NVDR,THB,115300,0.037830,Thailand,43.500,Utilities,Independent Power And Renewable Electricity Producers
QA0006929812,6566614,Qatar Electricity & Water Co.,QAR,33428,0.037773,Qatar,17.470,Utilities,Multi-Utilities
SA000A0DM9P2,B12LR51,Etihad Etisalat Co.,SAR,21764,0.037386,Saudi Arabia,27.350,Communication Services,Wireless Telecommunication Services
INE140A01024,B058J56,Piramal Enterprises Ltd.,INR,7680,0.037331,India,1523.200,Health Care,Pharmaceuticals
ZAE000084992,6418801,Exxaro Resources Limited,ZAR,19493,0.037292,South Africa,138.130,Energy,Oil Gas & Consumable Fuels
CNE100000981,B2PFVH7,China Railway Construction Corporation Limited Class H,HKD,198000,0.037251,China,6.190,Industrials,Construction & Engineering
MYL3182OO002,B1VXJL8,Genting Bhd.,MYR,186300,0.037231,Malaysia,3.540,Consumer Discretionary,Hotels Restaurants & Leisure
MYL4715OO008,B1VXKN7,Genting Malaysia Bhd.,MYR,295200,0.037163,Malaysia,2.230,Consumer Discretionary,Hotels Restaurants & Leisure
BREGIEACNOR9,BD1WX84,ENGIE Brasil Energia S.A.,BRL,20419,0.036922,Brazil,42.990,Utilities,Independent Power And Renewable Electricity Producers
CNE100001QS1,BGY6SV2,China Cinda Asset Management Co. Ltd. Class H,HKD,776600,0.036822,China,1.560,Financials,Capital Markets
QA000VSUG130,BK4Z0B1,Mesaieed Petrochemical Holding Company Q.S.C.,QAR,266710,0.036814,Qatar,2.134,Materials,Chemicals
ZAE000058517,B038WK4,Spar Group Limited,ZAR,15514,0.036706,South Africa,170.830,Consumer Staples,Food & Staples Retailing
TW0005347009,6109677,Vanguard International Semiconductor Co.,TWD,49000,0.036692,Taiwan,93.300,Information Technology,Semiconductors & Semiconductor Equipment
PLCFRPT00013,B2QRCM4,Cyfrowy Polsat SA,PLN,20714,0.036606,Poland,28.080,Communication Services,Media
MXP000511016,2043423,Alfa S.A.B. de C.V. Class A,MXN,237159,0.036513,Mexico,14.410,Industrials,Industrial Conglomerates
BRSANBCDAM13,B4V5RY4,Banco Santander (Brasil) S.A. Units Cons of 1 Sh + 1 Pfd Sh,BRL,30047,0.036423,Brazil,28.820,Financials,Banks
KR7161390000,B7T5KQ0,HANKOOK TIRE & TECHNOLOGY Co. Ltd.,KRW,6280,0.036387,South Korea,29150.000,Consumer Discretionary,Auto Components
TRAGARAN91N1,B03MYP5,Turkiye Garanti Bankasi Anonim Sirketi,TRY,162745,0.036366,Turkey,6.990,Financials,Banks
SA000A0BLA62,B128FM5,Jarir Marketing Co.,SAR,3470,0.036266,Saudi Arabia,166.400,Consumer Discretionary,Specialty Retail
QA0007227752,6150448,Commercial Bank (Q.S.C.),QAR,136510,0.036202,Qatar,4.100,Financials,Banks
KR7000720003,6450988,Hyundai Engineering & Construction Co. Ltd,KRW,5697,0.036180,South Korea,31950.000,Industrials,Construction & Engineering
CNE1000004X4,B1L3XL6,Zhuzhou CRRC Times Electric Co. Ltd. Class H,HKD,48500,0.036115,China,24.500,Industrials,Electrical Equipment
ZAE000071080,B0J4PP2,Tiger Brands Limited,ZAR,14015,0.036104,South Africa,186.000,Consumer Staples,Food Products
KR7128940004,B613DJ9,Hanmi Pharmaceutical Co. Ltd.,KRW,597,0.036074,South Korea,304000.000,Health Care,Pharmaceuticals
INE663F01024,B1685L0,Info Edge India Ltd.,INR,3440,0.035985,India,3277.950,Communication Services,Interactive Media & Services
TW0009921007,6372167,Giant Manufacturing Co. Ltd.,TWD,14000,0.035956,Taiwan,320.000,Consumer Discretionary,Leisure Products
CNE000000DH5,BP3R820,Shanxi Xinghuacun Fen Wine Factory Co. Ltd. Class A,CNY,5500,0.035867,China,190.470,Consumer Staples,Beverages
KR7010140002,6772217,Samsung Heavy Industries Co. Ltd,KRW,34561,0.035860,South Korea,5220.000,Industrials,Machinery
MX01KO000002,BHHP0S4,Coca-Cola Femsa SAB de CV Units Cons of 5 Shs -L- + 3 Shs Series -B-,MXN,35083,0.035823,Mexico,95.570,Consumer Staples,Beverages
ID1000068604,6366999,PT Gudang Garam Tbk,IDR,42900,0.035775,Indonesia,51900.000,Consumer Staples,Tobacco
TW0002049004,B1YMYT5,HIWIN Technologies Corp.,TWD,13818,0.035654,Taiwan,321.500,Industrials,Machinery
TW0002327004,6984380,Yageo Corporation,TWD,13179,0.035592,Taiwan,336.500,Information Technology,Electronic Equipment Instruments & Components
TH0001010014,6077019,Bangkok Bank Public Company Limited (Alien Mkt),THB,43600,0.035516,Thailand,108.000,Financials,Banks
INE094A01015,6100476,Hindustan Petroleum Corporation Limited,INR,53272,0.035437,India,208.450,Energy,Oil Gas & Consumable Fuels
CLP0939W1081,2100845,Banco de Chile,CLP,1736677,0.035104,Chile,67.500,Financials,Banks
INE795G01014,BF0TRG6,HDFC Life Insurance Co. Ltd.,INR,18297,0.034818,India,596.300,Financials,Insurance
KR7011780004,6499323,Kumho Petrochemical Co. Ltd.,KRW,1741,0.034779,South Korea,100500.000,Materials,Chemicals
CNE100000312,B0PH5N3,Dongfeng Motor Group Co. Ltd. Class H,HKD,214000,0.034733,China,5.340,Consumer Discretionary,Automobiles
CNE000000GF2,BD5CMM7,Luzhou Laojiao Company Limited Class A,CNY,7100,0.034635,China,142.480,Consumer Staples,Beverages
CNE1000004K1,6905808,Tsingtao Brewery Co. Ltd. Class H,HKD,16000,0.034430,China,70.800,Consumer Staples,Beverages
QA0007227737,6158174,Ooredoo Q.P.S.C,QAR,79114,0.034265,Qatar,6.696,Communication Services,Diversified Telecommunication Services
CNE0000000T2,BD5CPW8,China Vanke Co. Ltd Class A,CNY,37100,0.034233,China,26.950,Real Estate,Real Estate Management & Development
BRBRFSACNOR8,2036995,BRF SA,BRL,41275,0.034200,Brazil,19.700,Consumer Staples,Food Products
ZAE000063863,B06KZ97,Woolworths Holdings Limited,ZAR,72520,0.034200,South Africa,34.050,Consumer Discretionary,Multiline Retail
GRS419003009,7107250,Greek Organisation of Football Prognostics SA,EUR,15725,0.034063,Greece,7.800,Consumer Discretionary,Hotels Restaurants & Leisure
